entropy,episode,episode_length,episode_reward,moving_avg_reward,policy_loss,rollout,total_env_steps,value_loss
1.2075255874544382,963,286,75.26255556588,169.24092799768093,-0.00905617446405813,572,1171456,3.9715766913257537
1.2075255874544382,964,1231,284.9684432848239,171.8553405228708,-0.00905617446405813,572,1171456,3.9715766913257537
1.2115304548293353,965,675,166.8285118631387,170.65625248528642,-0.01052095596678555,573,1173504,4.6267747728154065
1.2115304548293353,966,1299,280.8011793750035,172.5712649691808,-0.01052095596678555,573,1173504,4.6267747728154065
1.2191035911440848,967,1148,277.833327250044,174.8102106885681,-0.0032347100699553267,574,1175552,2.446212957333773
1.215929851308465,968,307,73.4029161824336,175.66709926512934,-0.006395355076529085,575,1177600,4.589465056639165
1.215929851308465,969,1223,285.1777738155228,176.6370357600859,-0.006395355076529085,575,1177600,4.589465056639165
1.2344816338270903,970,694,168.89682446474768,175.4360279978259,-0.0062469642914948055,576,1179648,4.393625864386559
1.2344816338270903,971,1247,283.08866693062055,175.9297853859996,-0.0062469642914948055,576,1179648,4.393625864386559
1.276831103488803,972,1153,266.35469695401696,178.20525648271402,-0.01150977642973885,577,1181696,2.8317432207986712
1.3034724786877632,973,415,97.50448945814497,176.46712450842605,-0.006171454914147034,578,1183744,8.323094377294183
1.3034724786877632,974,535,0.37192534147825995,174.69539338297216,-0.006171454914147034,578,1183744,8.323094377294183
1.2832531716674567,975,160,39.30938829887659,172.25943850674489,-0.0062341069773538035,579,1185792,4.5924611913971605
1.2832531716674567,976,1255,280.7262591175817,172.2562312772993,-0.0062341069773538035,579,1185792,4.5924611913971605
1.2692307729274035,977,610,140.2125032001114,173.08043313568106,-0.007792104266991373,580,1187840,4.262160597927869
1.2692307729274035,978,1306,278.2307300320222,173.0707138222972,-0.007792104266991373,580,1187840,4.262160597927869
1.2494632985442877,979,1202,259.16903257074824,174.08446866807705,-0.007063333428231999,581,1189888,2.201950941514224
1.2201052639633416,980,407,99.40134200246139,172.22467723257265,-0.010342741274507716,582,1191936,15.844447702541947
1.2201052639633416,981,872,74.1881114752355,170.728497360059,-0.010342741274507716,582,1191936,15.844447702541947
1.2064331892877818,982,474,109.1317513960351,171.70744268342588,-0.008453893606201746,583,1193984,4.254479063488543
1.2064331892877818,983,1257,282.97918522224023,172.91379547282096,-0.008453893606201746,583,1193984,4.254479063488543
1.1918913409113885,984,915,221.119431674643,174.2989309815296,-0.007150329006253742,584,1196032,2.206632135715336
1.1912931885570288,985,75,20.07296379506589,173.4641149815043,-0.008519678973243572,585,1198080,4.2704725342802705
1.1912931885570288,986,1243,284.4153494719287,175.25057388049,-0.008519678973243572,585,1198080,4.2704725342802705
1.179013704136014,987,488,118.32452829634397,173.5456807454508,-0.011525725286628586,586,1200128,4.249570660386235
1.179013704136014,988,1196,283.6024294919163,174.20451708358837,-0.011525725286628586,586,1200128,4.249570660386235
1.1336659707129002,989,884,204.85277959512445,175.91148856107088,-0.0036816734151216223,587,1202176,2.529238082515076
1.0966526087373496,990,28,7.7487383944143655,173.12870797202663,-0.014130120116169565,588,1204224,14.802850578352809
1.0966526087373496,991,1180,287.4169372715434,174.89392572428235,-0.014130120116169565,588,1204224,14.802850578352809
1.0905336052179337,992,13,-98.55528533952439,171.15430762062005,-0.013884466452873312,589,1206272,14.294539285823703
1.0905336052179337,993,466,-14.043510936890954,168.43478566374168,-0.013884466452873312,589,1206272,14.294539285823703
1.0905336052179337,994,685,59.19103002672256,168.64702059859184,-0.013884466452873312,589,1206272,14.294539285823703
1.0946984328329563,995,316,85.0687052633962,166.67173213740054,-0.008211904418567428,590,1208320,19.541787795722485
1.0946984328329563,996,1186,286.6488804550462,168.31216436889616,-0.008211904418567428,590,1208320,19.541787795722485
1.088755213096738,997,697,172.76437745073943,167.19129633859922,-0.008386338749551215,591,1210368,7.087188404798508
1.088755213096738,998,1304,278.1140418991445,167.86197601709384,-0.008386338749551215,591,1210368,7.087188404798508
1.0721609961241483,999,1108,286.9937942304454,167.83689526802704,-0.012033802922815084,592,1212416,5.6129589603282515
1.0721609961241483,1000,933,107.77133972876888,166.1722189079729,-0.012033802922815084,592,1212416,5.6129589603282515
1.1094307754188777,1001,1158,289.66942656637593,168.69852524274046,-0.00660157129750587,593,1214464,3.6470541272312405
1.1475827191025019,1002,243,64.6228895464862,168.22554623527364,-0.008093082398409024,594,1216512,4.592998071853072
1.1475827191025019,1003,1196,285.72896236632823,170.5119519963107,-0.008093082398409024,594,1216512,4.592998071853072
1.1718288104981185,1004,547,138.50949743844316,168.98319614133837,-0.009601275305612944,595,1218560,4.437121396139264
1.1718288104981185,1005,1235,281.9451270517533,170.76798283979468,-0.009601275305612944,595,1218560,4.437121396139264
1.1699227567762136,1006,808,108.27122056031419,168.9748970541749,-0.007363072541193105,596,1220608,9.23609876446426
1.1699227567762136,1007,1229,284.0548104697667,170.1506235853334,-0.007363072541193105,596,1220608,9.23609876446426
1.1557866793125868,1008,618,33.20777531918782,170.9680916572923,-0.01080459242220968,597,1222656,16.562874403223397
1.1557866793125868,1009,1198,285.786104420839,173.6237539348918,-0.01080459242220968,597,1222656,16.562874403223397
1.1546324666589498,1010,145,-66.67963344298303,170.04874968178368,-0.00872028375742957,598,1224704,15.452929670922458
1.1546324666589498,1011,1161,289.27716395306027,172.08243270540854,-0.00872028375742957,598,1224704,15.452929670922458
1.1553223963826895,1012,509,119.32544123801956,172.51319059387396,-0.006705740132019855,599,1226752,4.3207601245492695
1.1553223963826895,1013,1210,286.3114693034675,174.6492210718886,-0.006705740132019855,599,1226752,4.3207601245492695
1.1387544967234136,1014,869,215.08083420478823,174.44920362669177,-0.008332779468037187,600,1228800,4.259773928113281
1.1387544967234136,1015,1152,289.08240775088717,176.94512415717082,-0.008332779468037187,600,1228800,4.259773928113281
1.10578160174191,1016,1164,285.82917920082315,176.92780931272267,-0.009399064192257356,601,1230848,2.3185317839495836
1.0822966922074557,1017,275,69.40987094188482,176.24967183442237,-0.00396745368198026,602,1232896,4.957713704742491
1.0822966922074557,1018,1219,283.8759469012662,178.6730844198572,-0.00396745368198026,602,1232896,4.957713704742491
1.0658143375068903,1019,643,157.78775500862542,179.0186012276447,-0.005222019502252806,603,1234944,4.394221057649702
1.0658143375068903,1020,1189,287.19022179833553,179.0553713986682,-0.005222019502252806,603,1234944,4.394221057649702
1.046911644935608,1021,943,244.1852540819794,179.4092842382906,-0.006334078333748039,604,1236992,2.4058943261625245
1.0540636356920003,1022,16,3.9758371230562335,179.3603578691158,-0.0064443485447554846,605,1239040,4.707094255369157
1.0540636356920003,1023,1194,285.20966416433725,179.40071876964512,-0.0064443485447554846,605,1239040,4.707094255369157
1.069507322460413,1024,217,-55.82933993721011,177.68953516016788,-0.005686269828584045,606,1241088,13.62503734305501
1.069507322460413,1025,1215,284.2597317126089,177.6508148280905,-0.005686269828584045,606,1241088,13.62503734305501
1.0745379738509655,1026,573,138.96010804336402,177.03961212785086,-0.005981184987467714,607,1243136,17.52403929103166
1.0745379738509655,1027,832,108.89466955657124,175.26513408092455,-0.005981184987467714,607,1243136,17.52403929103166
1.068125393986702,1028,500,139.183227315334,173.85988758784913,-0.008801661262987181,608,1245184,5.351739327330142
1.068125393986702,1029,1233,282.3184757417003,176.03410826721236,-0.008801661262987181,608,1245184,5.351739327330142
1.0591757941991091,1030,849,224.17953266017648,175.51055756330285,-0.008952795455115847,609,1247232,4.834150695567951
1.0591757941991091,1031,1152,287.8403135837974,179.46772103008942,-0.008952795455115847,609,1247232,4.834150695567951
1.0287473898380994,1032,1174,171.2541373702041,178.29913109073695,-0.00954960784438299,610,1249280,10.982106860820204
1.023742886632681,1033,283,76.6717104552438,177.98994305785345,-0.010498400090727954,611,1251328,5.0484406818635765
1.023742886632681,1034,1222,284.38861707333416,177.9859748371473,-0.010498400090727954,611,1251328,5.0484406818635765
1.0071659728884697,1035,602,169.31809935157492,177.88805849894496,-0.008024329063482582,612,1253376,4.714380096597597
1.0071659728884697,1036,1180,287.7727341603408,177.89302211014925,-0.008024329063482582,612,1253376,4.714380096597597
0.9743880148977041,1037,933,230.90969687607378,177.7131387786028,-0.006088357520638965,613,1255424,2.5356476681306956
0.950397239625454,1038,29,8.776649168868841,177.55504176550713,-0.010597742814570665,614,1257472,4.425309265404939
0.950397239625454,1039,1208,285.09998588111256,177.5529071836271,-0.010597742814570665,614,1257472,4.425309265404939
0.942524772696197,1040,362,95.87526000128683,179.00021728411008,-0.009554310375824571,615,1259520,5.201853520236909
0.942524772696197,1041,1157,287.67572503894525,179.77717157100625,-0.009554310375824571,615,1259520,5.201853520236909
0.9350812576711178,1042,584,156.3977776033357,181.04826007765496,-0.0052740298095159234,616,1261568,4.616216413490474
0.9350812576711178,1043,1180,286.0273778481465,181.05433733195997,-0.0052740298095159234,616,1261568,4.616216413490474
0.9020970555022358,1044,882,231.12924316282323,182.00722739555843,-0.010720289664459415,617,1263616,2.5855882708914577
0.8813604349270463,1045,4,0.6683515075445174,179.1474704671351,-0.006187605045852251,618,1265664,3.968396792281419
0.8813604349270463,1046,1177,285.3575240212498,179.81522292861933,-0.006187605045852251,618,1265664,3.968396792281419
0.8796789791435004,1047,268,70.87316638398171,180.32780023883362,-0.00710546180489473,619,1267712,4.969363710284233
0.8796789791435004,1048,1128,289.1695446872303,180.3869835718604,-0.00710546180489473,619,1267712,4.969363710284233
0.8701513566076755,1049,492,137.2006945969164,180.64031583650404,-0.011324733681976795,620,1269760,6.548765104077757
0.8701513566076755,1050,882,92.82769417500185,178.8342214338209,-0.011324733681976795,620,1269760,6.548765104077757
0.888628501817584,1051,459,125.8525378654921,181.00336460050346,-0.006280702646472491,621,1271808,5.297056450415402
0.888628501817584,1052,1152,287.32063139330296,180.99590380114293,-0.006280702646472491,621,1271808,5.297056450415402
0.8937930338084698,1053,743,195.40632916881623,181.63480933929182,-0.005705501003831159,622,1273856,5.0429360892623665
0.8937930338084698,1054,1165,287.7508112951607,183.91707973204305,-0.005705501003831159,622,1273856,5.0429360892623665
0.8942308744415641,1055,1018,270.07690498044366,185.3439414534432,-0.003920661550364457,623,1275904,2.810582781303674
0.9058309501037002,1056,118,31.975022455746895,182.87941899052984,-0.008695046222419478,624,1277952,4.678004268556833
0.9058309501037002,1057,1313,277.3153643096838,183.10224749043718,-0.008695046222419478,624,1277952,4.678004268556833
0.9196546945720911,1058,580,145.00976764115697,183.9816305371319,-0.005991374810400884,625,1280000,5.115195855498314
0.9196546945720911,1059,1208,285.14805881115035,184.00717838949117,-0.005991374810400884,625,1280000,5.115195855498314
0.9288979647681117,1060,1013,225.36189428525353,184.8350488004179,-0.014525975694414228,626,1282048,6.322824252396822
0.9278267161920667,1061,152,18.31849657820659,182.1559116837025,-0.008107468218076975,627,1284096,5.7091235080733895
0.9278267161920667,1062,1117,289.00539463848867,182.32745291999493,-0.008107468218076975,627,1284096,5.7091235080733895
0.8964093137532473,1063,377,97.21503628064947,182.54697772714263,-0.007393640404916369,628,1286144,4.861521219834685
0.8964093137532473,1064,1225,283.0167085365248,182.52746037965963,-0.007393640404916369,628,1286144,4.861521219834685
0.8748411424458027,1065,589,55.027954803650516,181.40945480906478,-0.009926676607574337,629,1288192,8.224203433468938
0.8748411424458027,1066,1158,286.99783334535806,181.4714213487683,-0.009926676607574337,629,1288192,8.224203433468938
0.879001853428781,1067,880,224.16008052944284,180.9346888815623,-0.008656890082056634,630,1290240,3.0284859019331636
0.8714907560497522,1068,25,5.582122323989869,180.2564809429779,-0.011671474608010612,631,1292288,22.007611869089306
0.8714907560497522,1069,1056,293.4280460769829,180.33898366559254,-0.011671474608010612,631,1292288,22.007611869089306
0.8714907560497522,1070,114,-95.01564590476701,177.69985896189735,-0.011671474608010612,631,1292288,22.007611869089306
0.8663444593548775,1071,259,-37.889226474435354,174.49008002784677,-0.007685252522060182,632,1294336,10.856330262869596
0.8663444593548775,1072,1138,288.78072853705356,174.71434034367715,-0.007685252522060182,632,1294336,10.856330262869596
0.8687077939510346,1073,57,-93.7248167206918,172.80204728188878,-0.005736291578796226,633,1296384,13.350548107083887
0.8687077939510346,1074,1167,288.17095943766395,175.68003762285062,-0.005736291578796226,633,1296384,13.350548107083887
0.8811874890699982,1075,292,86.27537974666554,176.1496975373285,-0.011493059960776009,634,1298432,17.19592676013708
0.8811874890699982,1076,105,-112.91641972852187,172.21327074886747,-0.011493059960776009,634,1298432,17.19592676013708
0.8811874890699982,1077,1216,283.7176692657723,173.64832240952413,-0.011493059960776009,634,1298432,17.19592676013708
0.8867895431816578,1078,746,195.92766007113477,172.8252917099152,-0.009600417800538708,635,1300480,4.460382224991918
0.8867895431816578,1079,1197,285.7745885473441,173.09134726968125,-0.009600417800538708,635,1300480,4.460382224991918
0.9129104653373361,1080,1091,270.7190350048216,174.80452419970482,-0.006812732157413848,636,1302528,4.302036759443581
0.9460307236760854,1081,180,42.43621576665838,174.48700524261906,-0.006130163290072233,637,1304576,4.951730607077479
0.9460307236760854,1082,1195,284.75454557616644,176.24323318442035,-0.006130163290072233,637,1304576,4.951730607077479
0.954016804881394,1083,532,127.81722785430652,174.691613610741,-0.009346520932740531,638,1306624,5.207070023287088
0.954016804881394,1084,1180,284.83011053234696,175.328720399318,-0.009346520932740531,638,1306624,5.207070023287088
0.9588277978822589,1085,841,211.73669756254606,177.24535773699284,-0.009717438014922664,639,1308672,4.579513100162148
0.9588277978822589,1086,1175,284.7981440337661,177.2491856826112,-0.009717438014922664,639,1308672,4.579513100162148
0.9453376105055213,1087,1106,290.81667340232207,178.974107133671,-0.00822172649204731,640,1310720,2.474345207866281
0.9240250546485186,1088,121,-80.55977541392046,175.33248508461259,-0.011282326834043488,641,1312768,9.93293982874602
0.9240250546485186,1089,1121,288.954278319512,176.17350007185647,-0.011282326834043488,641,1312768,9.93293982874602
0.9259139105677605,1090,357,95.11675749813392,177.0471802628937,-0.007844528751593315,642,1314816,4.856081562768668
0.9259139105677605,1091,1112,289.00402940896083,177.06305118426783,-0.007844528751593315,642,1314816,4.856081562768668
0.9051392484456301,1092,596,152.20321046180828,179.5706361422812,-0.011456080278730952,643,1316864,5.055860845092684
0.9051392484456301,1093,1164,286.36732657502426,182.57474451740035,-0.011456080278730952,643,1316864,5.055860845092684
0.8601955585181713,1094,877,227.13568696254305,184.25419108675854,-0.006266029995458666,644,1318912,3.2998819232918324
0.8587096322327852,1095,53,11.01729250616458,183.51367695918623,-0.00884263768530218,645,1320960,5.131970111466944
0.8587096322327852,1096,1108,291.3281100592156,183.5604692552279,-0.00884263768530218,645,1320960,5.131970111466944
0.8747518980875612,1097,236,62.52341008934126,182.4580595816139,-0.008779260495794005,646,1323008,5.255051120463759
0.8747518980875612,1098,1195,285.6859326035654,182.53377848865813,-0.008779260495794005,646,1323008,5.255051120463759
0.8623479124158621,1099,529,141.49417137996608,181.07878226015336,-0.010815135185839608,647,1325056,5.021268353704363
0.8623479124158621,1100,1180,285.4032617265056,182.8551014801307,-0.010815135185839608,647,1325056,5.021268353704363
0.8493282280862331,1101,789,212.7649543275035,182.08605675774206,-0.008985273099096958,648,1327104,4.563689125236124
0.8493282280862331,1102,1207,282.8818326601973,184.2686461888791,-0.008985273099096958,648,1327104,4.563689125236124
0.852506848052144,1103,1106,283.4834377451444,184.24619094266728,-0.006240784253168386,649,1329152,10.963192110694944
0.852506848052144,1104,726,58.835260137697134,183.44944856965984,-0.006240784253168386,649,1329152,10.963192110694944
0.8488339418545365,1105,929,241.92318911737704,183.04922919031608,-0.006171084637753665,650,1331200,2.953969562985003
0.8202497392892838,1106,45,15.010429259399597,182.1166212773069,-0.004380533070070669,651,1333248,5.011324687395245
0.8202497392892838,1107,1273,281.69438210752605,182.09301699368447,-0.004380533070070669,651,1333248,5.011324687395245
0.8049369530752302,1108,379,98.80927667290219,182.74903200722164,-0.00881475721107563,652,1335296,4.635394127387554
0.8049369530752302,1109,1181,285.5082410389974,182.74625337340322,-0.00881475721107563,652,1335296,4.635394127387554
0.794171160273254,1110,623,169.31887711182875,185.10623847895138,-0.010302283527562395,653,1337344,5.1571171065792445
0.794171160273254,1111,1166,286.84076444496475,185.08187448387042,-0.010302283527562395,653,1337344,5.1571171065792445
0.7829642916098237,1112,893,234.04757822021912,186.22909585369243,-0.007724401423183735,654,1339392,7.744542858749628
0.7829642916098237,1113,1039,132.38726878223898,184.6898538484801,-0.007724401423183735,654,1339392,7.744542858749628
0.7712091766297817,1114,1015,270.9275777672131,185.24832128410435,-0.010488080375944264,655,1341440,11.221794275566936
0.7712091766297817,1115,364,-18.240370106745587,182.17509350552805,-0.010488080375944264,655,1341440,11.221794275566936
0.7967126186937094,1116,460,125.25473250463111,180.56934903856614,-0.00641063854272943,656,1343488,5.92659543696791
0.7967126186937094,1117,1191,284.73189495779843,182.72256927872527,-0.00641063854272943,656,1343488,5.92659543696791
0.8118138536810875,1118,781,200.200684365397,181.88581665336653,-0.011398159616510384,657,1345536,10.588686162699014
0.8118138536810875,1119,100,-108.66738361243718,179.22126526715599,-0.011398159616510384,657,1345536,10.588686162699014
0.8118138536810875,1120,1152,289.6482645571136,179.24584569474374,-0.011398159616510384,657,1345536,10.588686162699014
0.8033747632056475,1121,1116,290.33319914923726,179.70732514541632,-0.004553046052751597,658,1347584,2.70799704072997
0.7896820852532983,1122,254,66.07683351860194,180.32833510937172,-0.007766910771897529,659,1349632,5.06774828536436
0.7896820852532983,1123,1147,287.68282900945377,180.35306675782286,-0.007766910771897529,659,1349632,5.06774828536436
0.7972288481891155,1124,442,120.81839021527396,182.11954405934773,-0.007957660566898995,660,1351680,4.9365476232022045
0.7972288481891155,1125,1336,277.12460285471616,182.04819277076885,-0.007957660566898995,660,1351680,4.9365476232022045
0.812475361675024,1126,638,43.31182350363909,181.0917099253716,-0.011251622840063646,661,1353728,6.077272384986282
0.812475361675024,1127,1152,286.93729704262466,182.8721362002321,-0.011251622840063646,661,1353728,6.077272384986282
0.8298192877322436,1128,984,229.892955706996,183.7792334841487,-0.009452033074194333,662,1355776,4.679747409187257
0.8298847952857613,1129,197,51.074219987208686,181.46679092660375,-0.010871951605076901,663,1357824,5.004939780384302
0.8298847952857613,1130,1257,282.2384259129329,182.04737985913135,-0.010871951605076901,663,1357824,5.004939780384302
0.8447915509343147,1131,632,157.31262311539578,180.74210295444732,-0.01021995225601131,664,1359872,4.832781303115189
0.8447915509343147,1132,1222,283.5335746099523,181.86489732684475,-0.01021995225601131,664,1359872,4.832781303115189
0.8578778153285385,1133,863,97.3139045454659,182.07131926774701,-0.01005634143948555,665,1361920,12.233528007380665
0.8578778153285385,1134,1157,287.1773448800819,182.09920654581452,-0.01005634143948555,665,1361920,12.233528007380665
0.8680403392761946,1135,1123,289.0867545971123,183.2968930982699,-0.006470853304199409,666,1363968,2.6564352618530394
0.8797628749161959,1136,217,57.03922286270933,180.98955798529357,-0.005601154972100631,667,1366016,4.624322191160172
0.8797628749161959,1137,1205,285.089518904117,181.53135620557404,-0.005601154972100631,667,1366016,4.624322191160172
0.9015778537839652,1138,732,147.5345381553335,182.9189350954387,-0.008588784266612493,668,1368064,4.784467432834208
0.9015778537839652,1139,1259,281.4719410732049,182.88265464735963,-0.008588784266612493,668,1368064,4.784467432834208
0.9190245380625128,1140,1216,278.8019576168832,184.7119216235156,-0.009246475333929994,669,1370112,2.737973925098777
0.9323994135484099,1141,296,81.07939585094645,182.64595833163557,-0.008960261539323255,670,1372160,4.929490815103054
0.9323994135484099,1142,1153,287.1416545790994,183.9533971013932,-0.008960261539323255,670,1372160,4.929490815103054
0.9406095022335649,1143,618,162.19260983552795,182.71504942126703,-0.012198475284094457,671,1374208,4.469949112087488
0.9406095022335649,1144,1197,283.5531058134365,183.2392880477732,-0.012198475284094457,671,1374208,4.469949112087488
0.9537577860057354,1145,937,247.01595778915157,185.70276411058924,-0.007417156509472988,672,1376256,3.8463763292878865
0.949933173879981,1146,63,16.698911326766012,183.0161779836444,-0.009310886521416251,673,1378304,4.730030712019652
0.949933173879981,1147,1135,287.00480036473857,185.17749432345198,-0.009310886521416251,673,1378304,4.730030712019652
0.9313474895432592,1148,370,87.77846349348364,183.16358351151447,-0.0075420541368657725,674,1380352,5.1437915832735595
0.9313474895432592,1149,1141,285.7094631557239,184.64867119710254,-0.0075420541368657725,674,1380352,5.1437915832735595
0.9132712984457612,1150,628,158.1032688331382,185.30142694368394,-0.013572727545397355,675,1382400,5.15519905090332
0.9132712984457612,1151,1133,286.1124273523252,186.90402583855226,-0.013572727545397355,675,1382400,5.15519905090332
0.9040947111323476,1152,993,251.64521855591474,186.54727171017836,-0.006756755110109225,676,1384448,2.979105180315673
0.8874605152755976,1153,99,26.355104286342858,184.85675946135365,-0.011018373075057753,677,1386496,3.947749643586576
0.8874605152755976,1154,1095,289.82271217295266,184.87747847013156,-0.011018373075057753,677,1386496,3.947749643586576
0.8879144195467233,1155,290,73.46656125995027,182.91137503292663,-0.008544508324121125,678,1388544,5.221715426351875
0.8879144195467233,1156,1139,286.99788363331584,185.46160364470234,-0.008544508324121125,678,1388544,5.221715426351875
0.8991565845906735,1157,533,143.30537170431512,184.12150371864863,-0.006483986823877785,679,1390592,5.250722940824926
0.8991565845906735,1158,1165,285.3516793866214,185.5249228361033,-0.006483986823877785,679,1390592,5.250722940824926
0.8997025173157454,1159,837,210.3858315500673,184.77730056349242,-0.01180113659647759,680,1392640,4.461137903016061
0.8997025173157454,1160,1195,283.1658122618926,185.3553397432588,-0.01180113659647759,680,1392640,4.461137903016061
0.8923966512084007,1161,1114,288.86470376707524,188.0608018151475,-0.008308879290416371,681,1394688,2.4427239234559237
0.892179405875504,1162,78,-92.54804330126447,184.24526743574998,-0.004799577553058043,682,1396736,5.19422549251467
0.892179405875504,1163,1180,283.3147478853729,186.10626455179724,-0.004799577553058043,682,1396736,5.19422549251467
0.9155788969248533,1164,337,92.86942501577974,184.20479171658974,-0.006406796546070836,683,1398784,5.0434486594051124
0.9155788969248533,1165,1185,285.2764052371437,186.5072762209247,-0.006406796546070836,683,1398784,5.0434486594051124
0.9095439190044999,1166,611,168.9629952988227,185.3269278404593,-0.008996846547233872,684,1400832,6.487848583050072
0.9095439190044999,1167,1230,280.0596445617871,185.88592348078276,-0.008996846547233872,684,1400832,6.487848583050072
0.8634627275168896,1168,930,248.73751187931498,188.31747737633603,-0.005515795035171323,685,1402880,2.712626922270283
0.8213051285594701,1169,95,22.089098662093278,185.60408790218713,-0.003947061406506691,686,1404928,4.883607177808881
0.8213051285594701,1170,1185,284.26546633183113,189.39689902455314,-0.003947061406506691,686,1404928,4.883607177808881
0.7943046521395445,1171,359,96.03900075155006,190.736181296813,-0.012024040855612839,687,1406976,9.316454866528511
0.7943046521395445,1172,1169,171.6145699647924,189.56451971109038,-0.012024040855612839,687,1406976,9.316454866528511
0.7869210438802838,1173,630,167.294651139694,192.1747143896942,-0.010247687876108103,688,1409024,5.048264125734567
0.7869210438802838,1174,1220,280.9660723392384,192.10266551870998,-0.010247687876108103,688,1409024,5.048264125734567
0.7841399172320962,1175,855,125.7958414364372,192.49787013560766,-0.005125579805462621,689,1411072,9.304548438452183
0.7841399172320962,1176,1110,288.62509488777647,196.51328528177066,-0.005125579805462621,689,1411072,9.304548438452183
0.7557410754263401,1177,1024,280.20966898195775,196.4782052789325,-0.013604991843749303,690,1413120,2.8375306135974823
0.7404305540025234,1178,159,42.20885152349374,194.94101719345613,-0.008586999168619514,691,1415168,5.712782378494739
0.7404305540025234,1179,1242,280.99669132828666,194.89323822126556,-0.008586999168619514,691,1415168,5.712782378494739
0.7188905311748386,1180,455,126.83258824653062,193.45437375368266,-0.009137747084605508,692,1417216,4.728920125216246
0.7188905311748386,1181,1092,289.7094777850117,195.92710637386617,-0.009137747084605508,692,1417216,4.728920125216246
0.7170877842232585,1182,634,160.42505318445205,194.68381144994902,-0.011066865370958112,693,1419264,5.455260440334678
0.7170877842232585,1183,1148,285.70013360663864,196.26264050747233,-0.011066865370958112,693,1419264,5.455260440334678
0.7174257155507803,1184,834,226.63594584239033,195.68069886057273,-0.0070717659778893,694,1421312,5.557704066112637
0.7174257155507803,1185,1111,287.74228358357857,196.44075472078308,-0.0070717659778893,694,1421312,5.557704066112637
0.7100238971412182,1186,1035,284.9740721183395,196.44251400162884,-0.007515273909666576,695,1423360,2.869800830213353
0.7077643284574151,1187,126,38.37333139094708,193.91808058151508,-0.006910062860697508,696,1425408,12.17901739552617
0.7077643284574151,1188,965,145.182378822429,196.17550212387857,-0.006910062860697508,696,1425408,12.17901739552617
0.7110313760116697,1189,244,53.756371456142496,193.82352305524492,-0.007870348606957123,697,1427456,11.046280052885413
0.7110313760116697,1190,1175,285.0113332627043,195.72246881289058,-0.007870348606957123,697,1427456,11.046280052885413
0.7442264776676893,1191,662,181.79019678770058,194.650330486678,-0.010040501477487852,698,1429504,6.887214736267924
0.7442264776676893,1192,1189,283.9177383830717,195.96747576589064,-0.010040501477487852,698,1429504,6.887214736267924
0.7905456254258751,1193,976,247.83467810818513,195.58214928122226,-0.0114623601839412,699,1431552,3.1068688748404383
0.8069664187729358,1194,55,15.814214172057808,193.46893455331735,-0.006411922049301211,700,1433600,4.935578625928611
0.8069664187729358,1195,1155,285.0919866143279,196.209681494399,-0.006411922049301211,700,1433600,4.935578625928611
0.8213520189747214,1196,327,87.47971978085366,194.1711975916154,-0.009676706278696656,701,1435648,7.58715235516429
0.8213520189747214,1197,1123,287.8853112242383,196.42481660296434,-0.009676706278696656,701,1435648,7.58715235516429
0.8213520189747214,1198,107,-103.20184825133904,192.53593879441533,-0.009676706278696656,701,1435648,7.58715235516429
0.8137245893478393,1199,631,180.7384777187556,192.92838185780326,-0.007468333895667456,702,1437696,5.70014847908169
0.8137245893478393,1200,1145,285.0091036517351,192.9244402770555,-0.007468333895667456,702,1437696,5.70014847908169
0.8181908510625362,1201,960,213.31218487540502,192.92991258253448,-0.006586959437117912,703,1439744,2.893051865976304
0.8294553140178322,1202,323,-10.991458019167194,189.99117967574082,-0.00883120001235511,704,1441792,5.852345456928015
0.8294553140178322,1203,1145,285.68319845170504,190.01317728280645,-0.00883120001235511,704,1441792,5.852345456928015
0.8387242281809449,1204,487,138.83975174393245,190.81322219886883,-0.0029705045511946083,705,1443840,5.548749279044569
0.8387242281809449,1205,1161,285.6581787912274,191.25057209560734,-0.0029705045511946083,705,1443840,5.548749279044569
0.8572952667251229,1206,791,192.17952040724447,193.02226300708583,-0.007732522996957414,706,1445888,5.292487948201597
0.8572952667251229,1207,1174,283.5621806321593,193.04094099233214,-0.007732522996957414,706,1445888,5.292487948201597
0.8418346336111426,1208,1059,278.9805018650951,194.84265324425402,-0.007171047045267187,707,1447936,2.4618710346519945
0.8188503166660667,1209,193,42.601897635844814,192.4135898102225,-0.008335418874048628,708,1449984,4.604267610330135
0.8188503166660667,1210,1158,285.60527709530123,193.57645381005727,-0.008335418874048628,708,1449984,4.604267610330135
0.8007344376295805,1211,424,106.574302370136,191.77378918930899,-0.012181331370084082,709,1452032,5.184071324765682
0.8007344376295805,1212,1150,285.2113354506891,192.28542676161368,-0.012181331370084082,709,1452032,5.184071324765682
0.7633840763941407,1213,656,173.45740976653698,192.69612817145662,-0.005363840506470296,710,1454080,5.041049438901245
0.7633840763941407,1214,1129,286.6866850055761,192.85371924384023,-0.005363840506470296,710,1454080,5.041049438901245
0.7468629298731685,1215,863,236.71619014953464,195.40328484640307,-0.009838110914279241,711,1456128,5.021350273303687
0.7468629298731685,1216,1135,286.7598315484598,197.0183358368414,-0.009838110914279241,711,1456128,5.021350273303687
0.7404211519286037,1217,1101,284.5207233465232,197.01622412072862,-0.005356469063553959,712,1458176,4.861915377248079
0.7224458694458008,1218,24,-98.95178727130592,194.02469940436157,-0.00772948295052629,713,1460224,2.850197290861979
