entropy,episode,episode_length,episode_reward,moving_avg_reward,policy_loss,total_env_steps,value_loss
4.86931037902832,670,109,-96.62212770989785,-103.69133673063206,135.73306274414062,350008,1175.796142578125
4.868110179901123,671,1600,-87.13174468000487,-103.5593202419693,27.761648178100586,351608,7.935426712036133
4.866907119750977,672,64,-120.47439750689082,-103.76967646446046,132.33103942871094,351672,3305.5556640625
4.865705966949463,673,1600,-104.662359172941,-103.81431104991466,28.51789093017578,353272,4.409104347229004
4.864505290985107,674,157,-126.69371796619893,-104.07359253717844,133.25099182128906,353429,1545.9974365234375
4.8633036613464355,675,1600,-82.41380169465218,-103.66816805610326,28.02936553955078,355029,6.905996322631836
4.8621015548706055,676,96,-120.99620164823222,-103.87734338192186,142.03607177734375,355125,2195.15576171875
4.86090087890625,677,80,-103.1979225254152,-103.92493480359204,130.88548278808594,355205,2070.404541015625
4.859699726104736,678,93,-122.81663886666298,-104.16937736329112,133.91468811035156,355298,2383.43115234375
4.8584980964660645,679,1600,-91.90977332980069,-104.10547630493173,30.878921508789062,356898,15.383193016052246
4.857296943664551,680,1600,-92.94482637590238,-104.00926336442048,28.838285446166992,358498,12.058789253234863
4.8560943603515625,681,1600,-91.77942119736962,-103.90923502483372,29.001859664916992,360098,10.621172904968262
4.854894161224365,682,70,-101.67394569440187,-103.93818411418775,149.04583740234375,360168,2038.41455078125
4.853693962097168,683,104,-122.27272390531314,-104.24126838548142,139.77098083496094,360272,1981.929443359375
4.852491855621338,684,66,-103.32173562411529,-104.32065836918096,138.68270874023438,360338,2244.570068359375
4.851290702819824,685,40,-112.68994678796393,-104.51120105950787,127.86402893066406,360378,4042.625732421875
4.850089073181152,686,61,-108.38755786878863,-104.59194878541089,105.44852447509766,360439,3370.458251953125
4.848887920379639,687,69,-98.58011985642835,-104.56835736888844,132.10476684570312,360508,1920.400146484375
4.847686290740967,688,1600,-88.08536838350753,-104.26561302700449,28.9121036529541,362108,12.892475128173828
4.846484661102295,689,1600,-87.49882323734393,-104.08516776859699,27.97739028930664,363708,6.697746753692627
4.845283508300781,690,126,-101.9834378313149,-104.07153686639673,140.80625915527344,363834,1076.71875
4.844082832336426,691,1600,-91.22187001007123,-103.78929775315014,28.628643035888672,365434,11.271806716918945
4.842880725860596,692,85,-100.82127471630771,-103.59076536030096,151.88772583007812,365519,1649.784912109375
4.841680526733398,693,82,-104.34679008306811,-103.58513886169207,152.75460815429688,365601,1814.6192626953125
4.840478420257568,694,81,-99.22536618653187,-103.32017991491013,136.46046447753906,365682,1676.8240966796875
4.839277744293213,695,1600,-92.03539441289098,-103.24227580936231,27.791893005371094,367282,6.488245964050293
4.838076114654541,696,74,-101.52356966435909,-103.2771116295243,125.3382568359375,367356,2297.07421875
4.836874961853027,697,58,-98.61666009865577,-103.23942410615324,128.71542358398438,367414,2182.466552734375
4.8356733322143555,698,1600,-86.36146391840293,-103.10650722970311,30.615341186523438,369014,28.0496883392334
4.834472179412842,699,63,-100.75308069848332,-103.11836120797305,148.39010620117188,369077,2163.882568359375
4.833271503448486,700,58,-99.79035748394641,-103.16368732146931,146.44113159179688,369135,2184.74267578125
4.832069396972656,701,74,-101.71590228949363,-103.17531144270073,134.86227416992188,369209,2043.4620361328125
4.830867767333984,702,68,-123.3004033317895,-103.36847347468944,108.81076049804688,369277,3938.8203125
4.829667568206787,703,64,-103.74646241355563,-103.38777539797684,142.46131896972656,369341,2281.12939453125
4.828466892242432,704,65,-104.41894850441565,-103.27297270571444,139.026123046875,369406,2245.581787109375
4.827264308929443,705,69,-119.27890959605449,-103.54833175007181,144.90565490722656,369475,2719.150390625
4.826063632965088,706,91,-102.40323091263137,-103.57774666521908,145.23123168945312,369566,1552.9393310546875
4.824862480163574,707,153,-124.46899094087941,-103.80242818497233,100.95079040527344,369719,1929.8270263671875
4.8236613273620605,708,96,-102.2623361459927,-103.82615067574244,138.6291046142578,369815,1508.8194580078125
4.822460174560547,709,69,-121.38389582284478,-104.11288642822305,135.3258819580078,369884,2968.74267578125
4.821259021759033,710,86,-104.41005311159728,-104.161058662072,143.10775756835938,369970,1775.5811767578125
4.820058345794678,711,1600,-87.11706190805258,-104.02820486129207,31.572341918945312,371570,23.124414443969727
4.818856239318848,712,131,-126.98253858543747,-104.29523467090671,129.7423858642578,371701,1881.648193359375
4.817655563354492,713,1600,-102.71750444365824,-104.42074638615124,40.64250564575195,373301,49.25723648071289
4.816453456878662,714,92,-102.03363902600668,-104.43197928342643,150.54002380371094,373393,1474.5849609375
4.815252304077148,715,94,-118.17796417626305,-104.62571883429935,142.72396850585938,373487,2002.62744140625
4.814052104949951,716,55,-102.88309569345911,-104.64216612055665,151.5653839111328,373542,2374.37109375
4.812850475311279,717,131,-130.27111498290736,-105.01274660045505,109.52721405029297,373673,2127.7783203125
4.811648845672607,718,91,-99.37442765732823,-105.00137365735931,149.3111114501953,373764,1370.1231689453125
4.81044864654541,719,1600,-94.2056802006548,-104.9449078488819,32.15703201293945,375364,13.547952651977539
4.80924654006958,720,86,-119.82971943331262,-105.22517050144712,154.9901580810547,375450,2253.969482421875
4.808044910430908,721,76,-103.43201413195021,-105.29333501441377,146.1253662109375,375526,1843.789306640625
4.806844711303711,722,119,-128.39268724109294,-105.51396053438448,150.64064025878906,375645,1701.0635986328125
4.805642604827881,723,66,-99.90225191170164,-105.3393398756332,150.883056640625,375711,1924.509033203125
4.804442882537842,724,100,-124.46916020495009,-105.53322547178963,149.28392028808594,375811,2009.5318603515625
4.8032402992248535,725,1600,-96.73562114474045,-105.48331836656382,31.839820861816406,377411,17.564241409301758
4.802039623260498,726,57,-101.75576259180221,-105.27959815302634,146.87818908691406,377468,2262.083984375
4.800837516784668,727,100,-119.13198920319415,-105.27551631407263,136.4830780029297,377568,2007.6859130859375
4.799636363983154,728,1600,-97.6816195071775,-105.23833906323925,31.083723068237305,379168,10.121648788452148
4.798436164855957,729,52,-100.23107982157046,-105.02479862340294,146.29891967773438,379220,2308.383544921875
4.797234058380127,730,61,-105.72988254627089,-104.92692380165109,155.76695251464844,379281,2315.564453125
4.7960333824157715,731,82,-100.89212258140681,-105.02604079482354,148.00241088867188,379363,1555.3162841796875
4.794832706451416,732,97,-101.99110690705788,-105.05712698141298,150.12237548828125,379460,1376.6114501953125
4.793631076812744,733,71,-119.61992173921875,-105.18189592402899,151.89749145507812,379531,2688.8623046875
4.7924299240112305,734,100,-97.68671241362114,-105.1557447796763,158.45086669921875,379631,1188.377197265625
4.791228771209717,735,72,-100.44427333286094,-105.14000495974156,148.32310485839844,379703,1771.17724609375
4.790028095245361,736,71,-101.86082999934567,-104.94657879171771,149.71478271484375,379774,1852.382080078125
4.7888264656066895,737,52,-101.659558452297,-104.67804158781308,160.1910858154297,379826,2305.968505859375
4.787624835968018,738,74,-101.18945170292258,-104.47729875506872,151.95407104492188,379900,1770.4586181640625
4.786423683166504,739,1600,-89.71742239454821,-104.44898293718552,30.729154586791992,381500,11.767414093017578
4.78522253036499,740,95,-99.10133998754807,-104.44622010533074,147.89442443847656,381595,1246.1373291015625
4.784021377563477,741,1600,-96.14886636365776,-104.4501798270896,35.401466369628906,383195,24.240192413330078
4.7828216552734375,742,1600,-103.2596907242679,-104.46649320132728,32.54463577270508,384795,17.37647247314453
4.781620025634766,743,64,-102.74451304398974,-104.48481247648434,156.25384521484375,384859,1999.703125
4.780418872833252,744,81,-102.96038514474718,-104.51166177650788,144.56539916992188,384940,1619.5125732421875
4.77921724319458,745,86,-101.44729224134454,-104.5215691880319,159.6641082763672,385026,1409.2769775390625
4.778015613555908,746,1600,-90.41540456036294,-104.41808842757914,27.989652633666992,386626,9.926868438720703
4.776815414428711,747,41,-106.36063888988892,-104.51392793169543,151.57228088378906,386667,2894.4580078125
4.775613784790039,748,75,-101.00535416746264,-104.50893687769681,150.22463989257812,386742,1626.6126708984375
4.774412631988525,749,74,-103.74158228468708,-104.35222570742135,152.14047241210938,386816,1782.0885009765625
4.7732110023498535,750,1600,-90.29397153050493,-104.24119263920515,29.059280395507812,388416,22.25967788696289
4.772010803222656,751,89,-102.73537523836767,-104.20232924453941,157.8314971923828,388505,1418.0595703125
4.770809650421143,752,89,-126.14577115649047,-104.51801584826975,145.75576782226562,388594,2302.724609375
4.769608020782471,753,84,-118.28801731249442,-104.79405071531392,147.44186401367188,388678,1964.00146484375
4.768406391143799,754,71,-100.55679141184811,-104.90435234350069,160.6783447265625,388749,1682.6494140625
4.767205715179443,755,77,-99.83391408066763,-104.7285199902476,151.5137176513672,388826,1538.679931640625
4.7660040855407715,756,113,-102.26856780310969,-104.7651687027668,148.88148498535156,388939,1095.3587646484375
4.764804363250732,757,77,-118.00740210462423,-104.89134758395898,158.176513671875,389016,2208.2744140625
4.763601779937744,758,104,-104.20995153986539,-104.07792199826164,125.17552947998047,389120,1383.4171142578125
4.762401103973389,759,54,-117.76510513846452,-104.29898876869726,140.2118377685547,389174,3091.488525390625
4.761200428009033,760,85,-99.66025149038373,-104.28280711199646,154.3347930908203,389259,1371.5152587890625
4.759999752044678,761,1600,-91.76899457978382,-104.19394082143008,26.362794876098633,390859,5.622891902923584
4.758798122406006,762,92,-121.50605466614664,-104.12917391609088,160.80181884765625,390951,1913.25732421875
4.757597923278809,763,1600,-95.73762253221184,-104.08324229432624,36.350711822509766,392551,29.409860610961914
4.7563958168029785,764,69,-100.79868551104205,-104.1689128127981,155.50921630859375,392620,1702.8773193359375
4.755194664001465,765,90,-96.3696379477214,-104.12335942432492,159.437744140625,392710,1165.91357421875
4.753994464874268,766,94,-98.96053737925737,-104.17032151434648,153.25001525878906,392804,1277.9071044921875
4.7527923583984375,767,81,-99.52975894582023,-104.1507198072519,165.21676635742188,392885,1432.108642578125
4.751590728759766,768,77,-100.15986522688655,-104.16669831973576,163.49717712402344,392962,1533.026611328125
4.75039005279541,769,85,-120.91661404501397,-104.37035723188588,153.66392517089844,393047,1997.645263671875
4.749189853668213,770,1600,-85.84720767669637,-104.26260803155387,29.767982482910156,394647,28.770986557006836
4.747988224029541,771,106,-99.4256391141576,-104.3855469758954,163.6647491455078,394753,1011.7621459960938
4.7467875480651855,772,63,-104.05834659578527,-104.22138646678435,144.331787109375,394816,1955.1417236328125
4.745585918426514,773,82,-123.74854809967367,-104.41224835605166,148.32191467285156,394898,2470.8701171875
4.744384765625,774,103,-101.74180988653315,-104.16272927525502,160.04403686523438,395001,1138.0869140625
4.743183135986328,775,68,-100.05628405981697,-104.33915409890668,157.30413818359375,395069,1689.6142578125
4.741982936859131,776,64,-104.95887040967122,-104.17878078652106,167.09506225585938,395133,1988.35888671875
4.740783214569092,777,1600,-103.53868683252094,-104.18218842959212,33.00895309448242,396733,17.873594284057617
4.739580154418945,778,1600,-98.17690473168865,-103.93579108824237,28.259546279907227,398333,8.600353240966797
4.73837947845459,779,47,-114.59254035974666,-104.16261875854183,140.34097290039062,398380,3500.328369140625
4.737178802490234,780,68,-100.7348992017638,-104.24051948680044,167.92066955566406,398448,1658.0234375
4.7359771728515625,781,67,-99.8992348397635,-104.3217176232244,175.14273071289062,398515,1611.8997802734375
4.734776496887207,782,137,-104.74491468177548,-104.35242731309812,160.19607543945312,398652,832.3546142578125
4.733575344085693,783,66,-124.8067246206999,-104.377767320252,159.7806854248047,398718,2795.010986328125
4.73237419128418,784,88,-103.02984986444748,-104.37484846265532,157.77247619628906,398806,1359.1641845703125
4.731173038482666,785,76,-99.94732501019165,-104.24742224487758,161.03204345703125,398882,1438.1390380859375
4.7299723625183105,786,69,-99.73239028037712,-104.16087056899345,170.80751037597656,398951,1562.5355224609375
4.728770732879639,787,112,-122.31153202861177,-104.39818469071531,125.82306671142578,399063,2077.45849609375
4.727569580078125,788,66,-100.21000515251296,-104.51943105840536,166.8587188720703,399129,1645.3067626953125
4.726368427276611,789,89,-121.89743222929104,-104.86341714832483,162.22955322265625,399218,1901.5042724609375
4.725167751312256,790,46,-104.88744686088897,-104.89245723862055,169.0648193359375,399264,2430.904296875
4.723967552185059,791,1600,-88.66311281072592,-104.8668696666271,31.936738967895508,400864,35.86601638793945
4.722765922546387,792,85,-101.29057768447262,-104.87156269630876,165.70648193359375,400949,1331.86328125
4.721564769744873,793,50,-102.97838955995937,-104.85787869107767,157.04510498046875,400999,2147.8310546875
4.720364093780518,794,81,-99.411390215852,-104.85973893137088,161.36624145507812,401080,1320.27734375
4.719162464141846,795,45,-114.31777379673534,-105.08256272520934,165.84788513183594,401125,2813.264892578125
4.71796178817749,796,68,-99.17257023041695,-105.05905273086992,174.3007049560547,401193,1555.2667236328125
4.716760158538818,797,1600,-93.19037974493273,-105.00478992733268,28.3698673248291,402793,6.704039096832275
4.715559482574463,798,1600,-86.20652442252188,-105.00324053237388,29.60706329345703,404393,13.331865310668945
4.714358806610107,799,136,-100.72832763463569,-105.00299300173538,162.36065673828125,404529,714.3385620117188
4.713157653808594,800,70,-100.79340668452717,-105.01302349374117,166.4949188232422,404599,1510.458984375
4.711956024169922,801,88,-100.35145631370631,-104.9993790339833,160.6239013671875,404687,1206.06591796875
4.710754871368408,802,1600,-98.53497478921054,-104.75172474855754,28.28363609313965,406287,10.297504425048828
4.709554195404053,803,66,-99.3542363921671,-104.70780248834365,165.88475036621094,406353,1540.9810791015625
4.708353042602539,804,75,-106.66450753473491,-104.73025807864684,167.3294677734375,406428,1675.149658203125
4.707152843475342,805,1600,-85.17636226872554,-104.38923260537355,28.261619567871094,408028,26.232685089111328
4.70595121383667,806,51,-102.09619061054786,-104.38616220235272,168.7813720703125,408079,2061.051513671875
4.704749584197998,807,81,-122.5562608213406,-104.36703490115731,146.74916076660156,408160,2316.9775390625
4.703548908233643,808,67,-99.6982318563393,-104.34139385826079,161.64158630371094,408227,1532.0028076171875
4.702348232269287,809,1600,-91.07100126690868,-104.03826491270142,26.524513244628906,409827,12.867968559265137
4.701147079467773,810,94,-121.40739498332763,-104.20823833141871,161.40011596679688,409921,1651.567138671875
4.69994592666626,811,68,-99.84627875460002,-104.33553049988419,169.2887725830078,409989,1486.765625
4.698745250701904,812,79,-99.5886846595984,-104.0615919606258,171.70387268066406,410068,1263.320068359375
4.697544097900391,813,65,-102.1218099265738,-104.05563501545497,161.5559844970703,410133,1652.3966064453125
4.696342945098877,814,83,-116.91960657716047,-104.20449469096651,166.13665771484375,410216,1824.0638427734375
4.695141315460205,815,77,-102.43540566220445,-104.04706910582594,166.67977905273438,410293,1385.242919921875
4.693941593170166,816,82,-99.93516468990842,-104.01758979579044,165.5904541015625,410375,1258.7568359375
4.692739486694336,817,69,-100.5921275193598,-103.72079992115496,164.42926025390625,410444,1505.531982421875
4.691538333892822,818,1600,-84.18915266335571,-103.56894717121523,31.405651092529297,412044,40.527061462402344
4.690337657928467,819,85,-98.5861178395444,-103.6127515476041,173.46688842773438,412129,1139.371826171875
4.689136505126953,820,68,-99.86618477702886,-103.41311620104129,177.93997192382812,412197,1458.604248046875
4.6879353523254395,821,1600,-91.53488302581788,-103.29414488997995,31.662492752075195,413797,25.887548446655273
4.686734676361084,822,71,-100.53725840873085,-103.01559060165633,180.9805450439453,413868,1438.065673828125
4.685534477233887,823,1600,-93.34537826624383,-102.95002186520175,29.50070571899414,415468,16.249675750732422
4.684332847595215,824,105,-125.58506828312949,-102.96118094598354,158.153076171875,415573,1822.9903564453125
4.683131217956543,825,113,-104.08467925447783,-103.03467152708092,170.5009002685547,415686,892.2051391601562
4.681931018829346,826,72,-105.6670476158969,-103.07378437732186,183.7844696044922,415758,1616.8907470703125
4.680729866027832,827,86,-122.28848534721944,-103.10534933876211,161.43409729003906,415844,1859.0067138671875
4.679528713226318,828,43,-111.23531811267077,-103.24088632481704,170.2296905517578,415887,2665.94775390625
4.678328037261963,829,1600,-91.14553910462675,-103.15003091764761,27.849851608276367,417487,14.736328125
4.677126884460449,830,1600,-100.57798073933412,-103.09851189957824,28.639087677001953,419087,13.158890724182129
4.675926685333252,831,76,-102.79221726974038,-103.1175128464616,167.1154327392578,419163,1436.2529296875
4.674725532531738,832,102,-120.70352755396627,-103.30463705293067,169.45457458496094,419265,1443.1534423828125
4.673523426055908,833,1600,-88.47281611815129,-102.99316599671998,27.386106491088867,420865,17.5893497467041
4.672324180603027,834,1600,-88.2591841480434,-102.8988907140642,26.184362411499023,422465,11.86438274383545
4.671123027801514,835,65,-117.2921092135099,-103.06736907287069,165.22296142578125,422530,2276.03662109375
4.669921398162842,836,79,-101.0272330536681,-103.05903310341392,165.4075164794922,422609,1278.138671875
4.668720722198486,837,55,-116.24423521983064,-103.20487987108925,163.8528594970703,422664,2426.342041015625
4.667518615722656,838,51,-103.93012696957557,-103.23228662375578,174.2735137939453,422715,2009.969970703125
4.666318416595459,839,74,-102.8151547612138,-103.36326394742245,164.57785034179688,422789,1373.658447265625
4.665116786956787,840,1600,-91.18460913248623,-103.28409663887183,25.423843383789062,424389,9.682916641235352
4.663917064666748,841,70,-117.82253430295114,-103.50083331826478,163.22720336914062,424459,1969.5732421875
4.662716388702393,842,81,-102.25269026079401,-103.49076331363003,173.63304138183594,424540,1309.8319091796875
4.6615142822265625,843,1600,-94.88903053671072,-103.41220848855724,27.311960220336914,426140,9.441507339477539
4.660313606262207,844,104,-99.37054044060969,-103.37631004151588,169.25308227539062,426244,881.0550537109375
4.659111499786377,845,1600,-89.7978926326302,-103.25981604542875,26.318906784057617,427844,11.811262130737305
4.657912731170654,846,1600,-90.06951507341225,-103.25635715055921,26.3416805267334,429444,11.173931121826172
4.656711101531982,847,70,-100.89188928087242,-103.20166965446906,170.45712280273438,429514,1383.5694580078125
4.655509948730469,848,97,-107.19489765759185,-103.26356508937035,117.77511596679688,429611,2324.430908203125
4.654309272766113,849,74,-103.46154636757572,-103.26076473019923,171.2286834716797,429685,1418.447265625
4.653109073638916,850,84,-102.44629052912816,-103.38228792018546,156.5153350830078,429769,1447.166015625
4.651907444000244,851,63,-119.75699060556603,-103.55250407385745,167.9434051513672,429832,2425.81396484375
4.650706768035889,852,70,-99.05239485267984,-103.28157031081935,180.5198974609375,429902,1322.5638427734375
4.649505615234375,853,58,-101.16759802258822,-103.1103661179203,168.2183837890625,429960,1673.5377197265625
4.6483049392700195,854,80,-99.0812621998967,-103.09561082580078,186.0855712890625,430040,1111.000244140625
4.647104263305664,855,65,-100.38098982097891,-103.10108158320386,166.62728881835938,430105,1446.624755859375
4.645902156829834,856,71,-100.22419448084632,-103.08063784998123,166.31455993652344,430176,1469.0662841796875
4.644702434539795,857,73,-101.87492548694958,-102.9193130838045,175.68191528320312,430249,1364.94677734375
4.643501281738281,858,51,-102.67411349900998,-102.90395470339593,163.6389617919922,430300,1880.913330078125
4.642300605773926,859,52,-102.31242198888957,-102.74942787190017,174.21414184570312,430352,1829.134033203125
4.641098976135254,860,63,-100.86834062582565,-102.76150876325458,176.10621643066406,430415,1512.0989990234375
4.639899730682373,861,1600,-91.82560837730708,-102.76207490122982,32.629066467285156,432015,26.764137268066406
4.638698577880859,862,89,-99.03201780560488,-102.53733453262441,179.94288635253906,432104,979.7416381835938
4.637497425079346,863,74,-121.97494834778085,-102.7997077907801,163.7823486328125,432178,2068.638427734375
4.636294364929199,864,1600,-87.9919287344633,-102.67164022301431,27.949993133544922,433778,6.2869696617126465
4.63509464263916,865,1600,-95.7309157894964,-102.66525300143206,27.864608764648438,435378,5.206523418426514
4.633894443511963,866,1600,-89.72772140384276,-102.57292484167792,33.497737884521484,436978,48.607276916503906
4.632692813873291,867,1600,-89.06465786618314,-102.46827383088156,32.378299713134766,438578,45.772647857666016
4.6314921379089355,868,1600,-83.88505284872971,-102.30552570709997,31.145048141479492,440178,43.54774856567383
4.630290985107422,869,67,-120.27060778793197,-102.29906564452916,169.6051025390625,440245,2148.78759765625
4.629089832305908,870,98,-99.19941970860089,-102.4325877648482,164.8742218017578,440343,923.8690185546875
4.627889156341553,871,79,-99.95324464179141,-102.43786382012453,172.39547729492188,440422,1144.52685546875
4.626687526702881,872,91,-103.09294776332503,-102.42820983179995,183.30514526367188,440513,1063.9852294921875
4.625487804412842,873,77,-99.46535516663455,-102.18537790246954,165.12738037109375,440590,1146.1279296875
4.624287128448486,874,55,-101.63952510773515,-102.18435505468156,178.79342651367188,440645,1676.7716064453125
4.623086452484131,875,107,-100.39439410358419,-102.18773615511925,174.8817596435547,440752,796.875244140625
4.621884346008301,876,1600,-86.80757043855014,-102.00622315540807,23.210433959960938,442352,6.844064712524414
4.620683193206787,877,1600,-86.81519230444964,-101.83898821012734,23.199846267700195,443952,11.1775541305542
4.619483470916748,878,92,-102.46698843827534,-101.8818890471932,172.29026794433594,444044,1016.2849731445312
4.618281364440918,879,1600,-87.68300141295927,-101.6127936577253,25.39959144592285,445644,14.819775581359863
4.617080211639404,880,1600,-82.28165452022354,-101.42826121090991,26.6968994140625,447244,17.185041427612305
4.615880012512207,881,104,-122.8775624280125,-101.6580444867924,126.59838104248047,447348,2142.97607421875
4.61467981338501,882,50,-103.31095379906706,-101.64370487796533,177.3682861328125,447398,1861.7445068359375
4.613479137420654,883,1600,-88.26410905218147,-101.27827872228016,29.479534149169922,448998,32.270381927490234
4.612277507781982,884,78,-98.98845157444104,-101.23786473938007,168.10025024414062,449076,1258.613525390625
4.611076354980469,885,82,-99.43085028309996,-101.23269999210916,173.58865356445312,449158,1143.304931640625
4.609875679016113,886,1600,-91.26382015466858,-101.14801429085206,27.6036434173584,450758,11.996774673461914
4.608675003051758,887,77,-98.57999807168295,-100.9106989512828,176.5294189453125,450835,1088.103271484375
4.607473373413086,888,64,-101.34097569424225,-100.92200865670007,181.2753448486328,450899,1431.328857421875
4.606272220611572,889,1600,-87.21191036929669,-100.57515343810013,30.083181381225586,452499,18.065406799316406
4.605072498321533,890,113,-105.08062266254426,-100.5770851961167,174.96746826171875,452612,782.229736328125
4.6038713455200195,891,98,-101.18454214985731,-100.70229948950801,165.347412109375,452710,965.14599609375
4.6026692390441895,892,1600,-85.06822498484175,-100.54007596251168,27.91170883178711,454310,9.910429954528809
4.601468563079834,893,84,-125.53307013049783,-100.76562276821707,174.1041259765625,454394,1814.80712890625
4.600268363952637,894,1600,-94.16431878045698,-100.7131520538631,27.2784481048584,455994,8.361230850219727
4.599067687988281,895,1600,-88.76392685554093,-100.45761358445117,27.009658813476562,457594,7.004795074462891
4.597866058349609,896,66,-100.69912916576365,-100.47287917380464,170.5001983642578,457660,1449.2528076171875
4.596664905548096,897,82,-120.48974563725292,-100.74587283272785,164.36260986328125,457742,1987.2642822265625
4.59546422958374,898,100,-97.63470354640297,-100.86015462396665,166.70327758789062,457842,889.3742065429688
4.594264507293701,899,65,-100.0411206835173,-100.85328255445548,173.10208129882812,457907,1328.1651611328125
4.593062877655029,900,97,-103.57472063831922,-100.88109569399339,175.1068115234375,458004,949.0826416015625
4.591860771179199,901,1600,-95.11443564784543,-100.82872548733478,24.4968204498291,459604,6.739016056060791
4.590660572052002,902,96,-102.31153622073184,-100.86649110165001,174.90521240234375,459700,939.6437377929688
4.5894598960876465,903,142,-127.24738021197356,-101.14542253984806,100.42904663085938,459842,1903.1417236328125
4.588257312774658,904,1600,-84.00778685078205,-100.91885533300852,26.848957061767578,461442,17.925416946411133
4.5870585441589355,905,64,-99.48266670081267,-101.0619183773294,185.04029846191406,461506,1330.0552978515625
4.585857391357422,906,65,-104.5205825625956,-101.08616229684986,149.29884338378906,461571,1846.08984375
4.584656238555908,907,1600,-88.42706005424199,-100.7448702891789,26.68047523498535,463171,7.252678871154785
4.583454608917236,908,89,-97.92171230511491,-100.72710509366665,175.94973754882812,463260,904.9278564453125
4.582254409790039,909,72,-104.30023613930618,-100.85939744239066,153.9757843017578,463332,1826.00927734375
4.581054210662842,910,62,-100.6651936307537,-100.65197542886489,170.9200439453125,463394,1468.47802734375
4.5798516273498535,911,1600,-85.89357741934808,-100.51244841551237,26.975603103637695,464994,10.403400421142578
4.5786519050598145,912,1600,-87.408736063746,-100.39064892955385,27.878311157226562,466594,21.132707595825195
4.577450752258301,913,41,-104.9946761011562,-100.41937759129968,177.00985717773438,466635,2394.79296875
4.576249599456787,914,1600,-94.65083163517463,-100.1966898418798,25.691701889038086,468235,7.788705348968506
4.575049877166748,915,64,-118.06480332789445,-100.3529838185367,169.34536743164062,468299,2201.743408203125
4.573848724365234,916,125,-129.33993448246144,-100.64703151646223,102.86103057861328,468424,2386.4765625
4.572647571563721,917,100,-99.66281415318946,-100.6377383828005,178.64068603515625,468524,806.1821899414062
4.571447372436523,918,82,-100.131765804803,-100.797164514215,181.2468719482422,468606,999.2727661132812
4.570246696472168,919,1600,-94.96646481284192,-100.76096798394798,27.081039428710938,470206,8.803018569946289
4.569045543670654,920,1600,-87.30596799916975,-100.6353658161694,25.22679901123047,471806,7.989913463592529
4.567844390869141,921,67,-98.4031070633034,-100.70404805654425,178.32421875,471873,1184.593017578125
4.566643714904785,922,56,-119.28678179208251,-100.89154329037778,122.41914367675781,471929,3589.16064453125
4.56544303894043,923,88,-123.11372595384965,-101.18922676725384,60.941837310791016,472017,4228.0107421875
4.564242362976074,924,53,-115.14836199582865,-101.08485970438082,178.29286193847656,472070,2156.06640625
4.563041687011719,925,138,-97.47873694525721,-101.01880028128862,180.27078247070312,472208,597.6912841796875
4.561841011047363,926,1600,-91.31684441569485,-100.87529824928659,25.990339279174805,473808,5.582716464996338
4.56063985824585,927,65,-99.2141820864249,-100.64455521667865,178.54917907714844,473873,1270.3824462890625
4.559439182281494,928,132,-102.94726100559781,-100.56167464560792,193.30772399902344,474005,609.2958984375
4.558238506317139,929,66,-101.29488060092677,-100.66316806057091,186.1005859375,474071,1348.416015625
4.557037353515625,930,89,-102.58067860348646,-100.68319503921244,182.74032592773438,474160,1023.4171142578125
4.555836200714111,931,82,-102.94371068469682,-100.684709973362,152.15142822265625,474242,1459.6998291015625
4.554636001586914,932,85,-99.12641941274268,-100.46893889194976,176.51687622070312,474327,961.5115966796875
4.553435325622559,933,1600,-93.59908849121007,-100.52020161568036,26.059064865112305,475927,8.85547161102295
4.552235126495361,934,63,-123.0310363325905,-100.86792013752581,190.6178741455078,475990,2200.22119140625
4.5510334968566895,935,1600,-87.82004683930562,-100.5731995137838,26.78282928466797,477590,7.962255954742432
4.549832344055176,936,86,-102.30786947907694,-100.58600587803787,179.93653869628906,477676,981.2970581054688
4.5486321449279785,937,45,-106.83584923896753,-100.49192201822925,165.80091857910156,477721,2360.869873046875
4.547431468963623,938,57,-102.95208858379722,-100.48214163437146,178.289306640625,477778,1531.50732421875
4.546230316162109,939,108,-98.96680863148843,-100.44365817307421,180.9945068359375,477886,709.1590576171875
4.545029163360596,940,98,-101.02423625396813,-100.54205444428904,175.36842346191406,477984,910.0469360351562
4.543829441070557,941,69,-101.58860630258421,-100.37971516428537,174.51699829101562,478053,1250.0142822265625
4.542628765106201,942,1600,-84.72117183816445,-100.20439998005907,25.240732192993164,479653,14.071033477783203
4.541428089141846,943,1600,-82.37320149158941,-100.07924168960785,26.94707679748535,481253,28.63800811767578
4.540226936340332,944,1600,-80.42705909687996,-99.88980687617057,27.30170440673828,482853,28.583295822143555
4.539025783538818,945,83,-102.5424987215406,-100.01725293705965,169.04383850097656,482936,1100.008544921875
4.537825107574463,946,1600,-86.85957034124075,-99.98515348973797,26.078197479248047,484536,24.783632278442383
4.536623954772949,947,114,-124.98608730832984,-100.22609547001251,155.7904052734375,484650,1312.908203125
4.5354228019714355,948,95,-100.91103072707106,-100.16325680070732,178.04640197753906,484745,833.829833984375
4.53422212600708,949,68,-99.56597082960357,-100.1243010453276,172.0240478515625,484813,1157.1571044921875
4.533021926879883,950,73,-100.61555774594532,-100.10599371749578,184.79122924804688,484886,1087.642333984375
4.5318217277526855,951,1600,-84.16776599857594,-99.75010147142586,26.017566680908203,486486,14.911346435546875
